MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
4,21,2,OAK,SNA,0.0,6.0,371,0,2015
4,14,2,BWI,PVD,9.0,7.0,327,0,2015
4,24,5,SLC,RNO,0.0,15.0,422,0,2015
4,5,7,PIT,CLT,-3.0,13.0,366,0,2015
4,17,5,ORD,AUS,6.0,16.0,978,0,2015
4,15,3,MCO,DEN,-5.0,13.0,1546,0,2015
4,24,5,DTW,ACY,-9.0,35.0,497,0,2015
4,7,2,BDL,ATL,-1.0,31.0,859,0,2015
4,21,2,PDX,SAN,-3.0,17.0,933,0,2015
4,2,4,SAT,ORD,23.0,11.0,1041,1,2015
4,29,3,SJU,TPA,0.0,11.0,1237,0,2015
4,14,2,RSW,MSP,12.0,18.0,1416,0,2015
4,19,7,BLI,HNL,-12.0,10.0,2715,0,2015
4,7,2,PBI,EWR,-1.0,12.0,1023,0,2015
4,12,7,GRK,DFW,-9.0,9.0,134,0,2015
4,28,2,ORD,SYR,-5.0,23.0,607,0,2015
4,10,5,SGU,DEN,0.0,12.0,517,0,2015
4,4,6,CLD,LAX,-3.0,19.0,86,0,2015
4,7,2,PVD,RSW,-2.0,8.0,1200,0,2015
4,24,5,ORD,FAR,-4.0,16.0,557,0,2015
4,16,4,LAS,LAX,20.0,11.0,236,1,2015
4,26,7,LGA,STL,9.0,15.0,888,1,2015
4,6,1,CLT,MIA,-2.0,10.0,650,0,2015
4,27,1,TPA,MIA,-3.0,12.0,204,0,2015
4,26,7,SLC,DEN,-14.0,11.0,391,0,2015
4,9,4,SAT,BNA,-1.0,8.0,822,0,2015
4,22,3,DFW,SAT,13.0,14.0,247,0,2015
4,28,2,BNA,SAT,9.0,11.0,822,1,2015
4,9,4,ONT,PHX,0.0,9.0,325,0,2015
4,19,7,ATL,MEM,-1.0,17.0,332,0,2015
4,4,6,PDX,HNL,-6.0,14.0,2603,0,2015
4,30,4,DTW,ATL,0.0,15.0,594,0,2015
4,14,2,LAX,SJC,-6.0,27.0,308,0,2015
4,24,5,SNA,SEA,-8.0,9.0,978,0,2015
4,8,3,RDD,SFO,-5.0,8.0,199,0,2015
4,16,4,IAH,GRK,-3.0,23.0,166,0,2015
4,8,3,ONT,LAS,-2.0,22.0,197,0,2015
4,20,1,BUR,SFO,86.0,17.0,326,1,2015
4,27,1,ATL,JAX,-3.0,16.0,270,0,2015
4,7,2,PHX,TUL,8.0,20.0,935,0,2015
4,14,2,GSP,DFW,-2.0,13.0,862,0,2015
4,6,1,MIA,ORD,6.0,26.0,1197,0,2015
4,28,2,DFW,SFO,-2.0,42.0,1464,0,2015
4,16,4,TPA,BNA,-1.0,8.0,612,0,2015
4,9,4,PHX,RNO,4.0,14.0,601,0,2015
4,20,1,ORD,ATL,-1.0,23.0,606,0,2015
4,27,1,CMH,ATL,-2.0,16.0,447,0,2015
4,9,4,PHX,LAX,131.0,6.0,370,1,2015
4,8,3,IAH,SAN,22.0,15.0,1303,1,2015
4,6,1,MSP,ICT,5.0,21.0,545,0,2015
4,10,5,PHL,MSY,0.0,18.0,1089,1,2015
4,29,3,MCO,ATL,-8.0,7.0,404,0,2015
4,19,7,TPA,PHL,-1.0,10.0,920,0,2015
4,14,2,MSP,STL,-4.0,11.0,448,0,2015
4,20,1,MSP,DLH,-2.0,14.0,144,0,2015
4,15,3,SEA,FAT,-8.0,20.0,748,0,2015
4,6,1,DEN,ABQ,-8.0,18.0,349,0,2015
4,8,3,SMF,SEA,-8.0,18.0,605,0,2015
4,24,5,CLT,FLL,-1.0,22.0,632,0,2015
4,30,4,BFL,IAH,-7.0,12.0,1428,0,2015
4,29,3,TPA,DEN,-4.0,8.0,1506,0,2015
4,18,6,JFK,BOS,70.0,21.0,187,1,2015
4,28,2,DFW,ATL,-7.0,21.0,731,0,2015
4,16,4,FLL,DCA,-6.0,16.0,899,0,2015
4,30,4,IND,MSP,-4.0,15.0,503,0,2015
4,3,5,DFW,SEA,49.0,19.0,1660,1,2015
4,27,1,DTW,ATL,2.0,18.0,594,0,2015
4,14,2,PSP,SEA,18.0,10.0,987,1,2015
4,11,6,SEA,SNA,-7.0,14.0,978,0,2015
4,28,2,DCA,CLE,-9.0,11.0,310,0,2015
4,15,3,OGG,HNL,-6.0,11.0,100,0,2015
4,26,7,DFW,MGM,0.0,12.0,622,0,2015
4,26,7,MCO,DTW,19.0,17.0,957,1,2015
4,13,1,BDL,CLE,-5.0,27.0,476,1,2015
4,12,7,BWI,TPA,-1.0,10.0,842,0,2015
4,28,2,PWM,JFK,-10.0,17.0,273,0,2015
4,26,7,MLI,ATL,5.0,9.0,633,0,2015
4,4,6,SAT,ORD,-8.0,9.0,1041,0,2015
4,29,3,ORD,BUF,-2.0,12.0,473,0,2015
4,18,6,OGG,PHX,-5.0,8.0,2845,0,2015
4,25,6,JFK,LAX,-6.0,14.0,2475,0,2015
4,1,3,LGA,CMH,5.0,15.0,479,0,2015
4,9,4,SAV,ORD,89.0,25.0,773,1,2015
4,29,3,DFW,IAH,17.0,20.0,224,1,2015
4,28,2,ORD,DEN,-3.0,14.0,888,0,2015
4,24,5,DCA,ATL,-6.0,11.0,547,0,2015
4,19,7,MLI,ORD,-8.0,10.0,139,0,2015
4,20,1,PHL,MCO,-3.0,22.0,861,0,2015
4,1,3,MIA,JFK,-2.0,15.0,1089,0,2015
4,2,4,MSP,DEN,-4.0,9.0,680,0,2015
4,9,4,ABI,DFW,-12.0,9.0,158,0,2015
4,11,6,SAN,PHX,-3.0,12.0,304,0,2015
4,14,2,EWR,MSP,-4.0,25.0,1008,0,2015
4,26,7,OAK,DAL,48.0,7.0,1468,1,2015
4,6,1,RAP,DFW,-11.0,19.0,835,0,2015
4,2,4,ATL,MDW,52.0,19.0,591,1,2015
4,16,4,DCA,ATL,0.0,16.0,547,1,2015
4,19,7,ORD,SFO,91.0,26.0,1846,1,2015
4,24,5,ATL,SAN,1.0,16.0,1892,0,2015
4,13,1,AUS,ATL,-1.0,15.0,813,0,2015
4,15,3,PHX,HOU,4.0,6.0,1020,0,2015
4,2,4,PSP,PHX,-10.0,16.0,261,0,2015
4,22,3,JFK,MCO,5.0,22.0,944,0,2015
4,15,3,FLL,DEN,127.0,16.0,1703,1,2015
4,14,2,JFK,FLL,0.0,34.0,1069,1,2015
4,23,4,DEN,ATL,21.0,10.0,1199,0,2015
4,27,1,MCO,PHX,4.0,11.0,1849,0,2015
4,12,7,MCO,BOS,11.0,20.0,1121,1,2015
4,14,2,ANC,LAX,-3.0,10.0,2345,0,2015
4,3,5,MEM,TPA,-2.0,11.0,655,0,2015
4,22,3,AUS,DFW,-4.0,13.0,190,0,2015
4,27,1,ALB,ORD,-5.0,9.0,723,0,2015
4,10,5,SEA,PHX,20.0,17.0,1107,0,2015
4,20,1,CLL,DFW,-11.0,10.0,164,0,2015
4,17,5,SCC,ANC,-22.0,4.0,627,0,2015
4,27,1,HNL,ITO,-6.0,8.0,216,0,2015
4,12,7,CLT,FLL,-6.0,11.0,632,0,2015
4,1,3,IAH,LGA,0.0,13.0,1416,0,2015
4,1,3,RNO,SLC,-5.0,11.0,422,0,2015
4,30,4,LGA,FLL,-2.0,21.0,1076,0,2015
4,3,5,SAT,MDW,65.0,7.0,1036,1,2015
4,13,1,LAX,ORD,-4.0,14.0,1744,0,2015
4,23,4,DEN,SMF,130.0,12.0,909,1,2015
4,22,3,SAN,SEA,-3.0,13.0,1050,0,2015
4,3,5,MSP,MSN,-3.0,11.0,228,0,2015
4,13,1,BUR,LAS,-4.0,11.0,223,0,2015
4,21,2,CLT,RIC,5.0,11.0,257,0,2015
4,3,5,ORD,MKE,45.0,16.0,67,1,2015
4,14,2,SAN,LAX,25.0,19.0,109,1,2015
4,3,5,IAH,OMA,-6.0,9.0,781,0,2015
4,7,2,DCA,LGA,96.0,14.0,214,1,2015
4,21,2,MSP,SLC,2.0,10.0,991,0,2015
4,26,7,MSP,ORD,1.0,27.0,334,1,2015
4,6,1,OGG,SFO,-7.0,12.0,2338,0,2015
4,26,7,DEN,ATL,-6.0,20.0,1199,0,2015
4,29,3,BOS,PIT,-2.0,18.0,496,0,2015
4,28,2,STL,MCO,-1.0,9.0,882,0,2015
4,29,3,SAN,DTW,-6.0,16.0,1956,0,2015
4,9,4,IAH,ORD,58.0,25.0,925,1,2015
4,27,1,MAF,IAH,-19.0,11.0,429,0,2015
4,8,3,STL,ORD,-8.0,12.0,258,0,2015
4,19,7,SHV,IAH,3.0,10.0,192,0,2015
4,6,1,ORD,FSD,-8.0,20.0,462,0,2015
4,23,4,PHX,HOU,20.0,11.0,1020,0,2015
4,22,3,MCI,SAN,-2.0,10.0,1334,0,2015
4,20,1,SLC,DFW,-3.0,17.0,989,0,2015
4,3,5,PHX,OAK,-2.0,12.0,646,0,2015
4,3,5,ATL,LGA,-1.0,17.0,762,0,2015
4,10,5,GJT,DEN,0.0,10.0,212,0,2015
4,16,4,LAS,DEN,21.0,13.0,628,1,2015
4,25,6,DEN,PHL,-4.0,7.0,1558,0,2015
4,20,1,MSP,DEN,-3.0,13.0,680,0,2015
4,5,7,SEA,SFO,1.0,11.0,679,0,2015
4,29,3,SJU,JFK,-13.0,9.0,1598,0,2015
4,9,4,DEN,SEA,5.0,10.0,1024,0,2015
4,17,5,ATL,LIT,15.0,9.0,453,0,2015
4,16,4,MDW,SEA,-1.0,17.0,1733,0,2015
4,5,7,OAK,LAX,-5.0,10.0,337,0,2015
4,29,3,BOS,TPA,12.0,21.0,1185,0,2015
4,27,1,GRR,DTW,-6.0,9.0,120,0,2015
4,7,2,OAK,SNA,4.0,9.0,371,0,2015
4,18,6,SMX,LAX,0.0,16.0,134,0,2015
4,18,6,ORD,IAH,-4.0,14.0,925,0,2015
4,20,1,ATL,AGS,-4.0,21.0,143,0,2015
4,10,5,MIA,CLT,-2.0,12.0,650,0,2015
4,22,3,BOS,LGA,-6.0,14.0,184,0,2015
4,7,2,TVC,ORD,23.0,11.0,224,1,2015
4,10,5,DAL,LAX,96.0,12.0,1246,1,2015
4,8,3,MCO,CAK,0.0,10.0,861,0,2015
4,22,3,LGA,MCO,-4.0,22.0,950,0,2015
4,20,1,SEA,SFO,96.0,42.0,679,1,2015
4,28,2,FAY,ATL,7.0,8.0,331,1,2015
4,27,1,MIA,GNV,89.0,14.0,294,1,2015
4,2,4,BOS,MIA,43.0,21.0,1258,1,2015
4,8,3,MCO,BWI,-5.0,11.0,787,0,2015
4,22,3,LAX,CMH,-10.0,13.0,1995,0,2015
4,1,3,ATL,ABY,-7.0,14.0,145,0,2015
4,14,2,DFW,IAH,-2.0,12.0,224,0,2015
4,7,2,ORD,FWA,78.0,13.0,157,1,2015
4,13,1,ORD,OAK,-8.0,13.0,1836,0,2015
4,6,1,ONT,SJC,18.0,12.0,333,1,2015
4,21,2,MCO,ATL,-2.0,9.0,404,0,2015
4,7,2,TPA,DTW,-7.0,10.0,983,0,2015
4,7,2,BNA,EWR,-3.0,8.0,748,0,2015
4,8,3,ORD,SEA,24.0,12.0,1721,0,2015
4,14,2,DAL,LIT,11.0,10.0,296,0,2015
4,25,6,IAH,SFO,68.0,21.0,1635,1,2015
4,30,4,PDX,SLC,-7.0,11.0,630,0,2015
4,8,3,SLC,BWI,184.0,19.0,1865,1,2015
4,8,3,CHS,BWI,47.0,9.0,472,1,2015
4,11,6,LGA,ORD,-4.0,9.0,733,0,2015
4,5,7,MIA,IAH,-7.0,10.0,964,0,2015
4,28,2,BWI,CMH,-3.0,8.0,337,0,2015
4,14,2,LAS,MSP,-9.0,22.0,1299,0,2015
4,27,1,ORD,LAS,167.0,11.0,1514,1,2015
4,19,7,GSP,HOU,-2.0,11.0,845,0,2015
4,10,5,ATL,ORD,5.0,13.0,606,0,2015
4,10,5,SDF,DEN,77.0,15.0,1024,1,2015
4,13,1,SMF,LAX,-3.0,13.0,373,0,2015
4,19,7,COS,SLC,-8.0,12.0,411,0,2015
4,7,2,MCI,SAN,11.0,11.0,1334,1,2015
4,17,5,SJC,LAX,2.0,10.0,308,0,2015
4,11,6,SJC,SNA,-4.0,16.0,342,0,2015
4,5,7,DEN,CPR,-5.0,16.0,230,0,2015
4,23,4,IAH,AUS,-2.0,16.0,140,1,2015
4,8,3,LAS,ORD,-3.0,18.0,1514,0,2015
4,24,5,TTN,UST,0.0,11.0,801,0,2015
4,8,3,ATL,TLH,-4.0,13.0,223,0,2015
4,11,6,DTW,MDT,76.0,12.0,371,1,2015
4,18,6,BUF,DTW,-2.0,9.0,241,0,2015
4,13,1,FLL,LBE,-4.0,10.0,980,0,2015
4,17,5,DTW,EWR,1.0,15.0,488,0,2015
4,2,4,JAX,CLT,33.0,16.0,328,1,2015
4,9,4,ATL,RIC,-2.0,13.0,481,0,2015
4,2,4,MSY,ATL,4.0,13.0,425,0,2015
4,3,5,CLE,LGA,11.0,62.0,419,1,2015
4,9,4,SFO,BUR,10.0,15.0,326,0,2015
4,27,1,SLC,DTW,2.0,18.0,1481,1,2015
4,17,5,CLE,BNA,-3.0,5.0,448,0,2015
4,4,6,OMA,SLC,93.0,16.0,840,1,2015
4,17,5,ABQ,OAK,72.0,17.0,889,1,2015
4,5,7,MDW,ATL,-4.0,11.0,591,0,2015
4,21,2,ELP,DFW,-3.0,12.0,551,0,2015
4,1,3,FAR,DFW,-6.0,10.0,968,0,2015
4,8,3,ORD,IAH,-1.0,32.0,925,0,2015
4,25,6,ATL,PHF,-4.0,16.0,508,0,2015
4,10,5,HOU,ELP,-6.0,8.0,677,0,2015
4,10,5,SEA,MSP,-8.0,14.0,1399,0,2015
4,30,4,JFK,RDU,-4.0,19.0,427,1,2015
4,29,3,DTW,LGA,-4.0,12.0,502,0,2015
4,27,1,JFK,LAS,-9.0,30.0,2248,0,2015
4,14,2,SLC,SEA,0.0,15.0,689,0,2015
4,11,6,DTW,SEA,2.0,21.0,1927,0,2015
4,11,6,LAX,MSP,-3.0,15.0,1535,0,2015
4,2,4,ATL,FAY,-1.0,19.0,331,0,2015
4,1,3,OAK,SNA,-9.0,8.0,371,0,2015
4,10,5,RSW,CLT,-2.0,11.0,600,0,2015
4,7,2,PHF,ATL,-7.0,10.0,508,0,2015
4,21,2,TPA,PVD,-1.0,11.0,1136,0,2015
4,9,4,SAN,PHX,-6.0,17.0,304,0,2015
4,17,5,PHL,DTW,-3.0,13.0,453,0,2015
4,13,1,EWR,JAX,5.0,19.0,820,0,2015
4,25,6,ORD,ATL,-6.0,17.0,606,0,2015
4,6,1,ATL,STL,-5.0,10.0,484,0,2015
4,8,3,PDX,LAS,-6.0,12.0,763,0,2015
4,5,7,DEN,MKE,-7.0,18.0,896,0,2015
4,15,3,MDW,PVD,9.0,16.0,842,0,2015
4,12,7,ORD,DFW,72.0,20.0,802,1,2015
4,10,5,JFK,CLT,-3.0,19.0,541,0,2015
4,17,5,LAX,OAK,11.0,8.0,337,0,2015
4,7,2,LAS,JFK,30.0,18.0,2248,0,2015
4,27,1,PIT,TPA,0.0,9.0,873,0,2015
4,1,3,ATL,DEN,26.0,15.0,1199,1,2015
4,14,2,TPA,BOS,-3.0,15.0,1185,0,2015
4,8,3,DFW,SFO,18.0,18.0,1464,0,2015
4,6,1,SJU,MCO,-2.0,9.0,1189,0,2015
4,7,2,SFO,ORD,3.0,13.0,1846,0,2015
4,30,4,CRP,IAH,-9.0,16.0,201,0,2015
4,8,3,MCO,PVD,-2.0,13.0,1072,0,2015
4,24,5,DEN,DFW,74.0,13.0,641,1,2015
4,4,6,PBI,JFK,263.0,14.0,1028,1,2015
4,25,6,HNL,LIH,-2.0,10.0,102,0,2015
4,4,6,ORD,AVL,-6.0,24.0,536,0,2015
4,15,3,BRD,MSP,-8.0,50.0,114,1,2015
4,11,6,DCA,ORD,12.0,11.0,612,0,2015
4,10,5,EUG,DEN,30.0,15.0,996,1,2015
4,19,7,SAV,ATL,11.0,29.0,214,1,2015
4,29,3,BUF,JFK,-1.0,13.0,301,0,2015
4,16,4,ROC,ATL,0.0,10.0,749,0,2015
4,25,6,PHX,LAS,56.0,8.0,255,1,2015
4,19,7,BOS,DCA,-3.0,15.0,399,0,2015
4,6,1,DFW,CHA,-5.0,18.0,695,0,2015
4,2,4,AUS,SFO,1.0,9.0,1504,1,2015
4,15,3,DFW,GPT,-5.0,12.0,500,0,2015
4,1,3,ATL,BWI,29.0,17.0,577,1,2015
4,1,3,OMA,MDW,-4.0,7.0,423,0,2015
4,6,1,CDC,SLC,-3.0,13.0,221,0,2015
4,28,2,EWR,ATL,-6.0,19.0,746,0,2015
4,16,4,ATL,ABQ,-1.0,14.0,1269,0,2015
4,14,2,ATL,GNV,-5.0,16.0,300,0,2015
4,16,4,BUR,LAS,-4.0,13.0,223,0,2015
4,9,4,MSP,ATW,-1.0,11.0,236,0,2015
4,27,1,PHX,PSP,-8.0,17.0,261,0,2015
4,12,7,BDL,CLT,-2.0,13.0,644,0,2015
4,14,2,LGA,MIA,-1.0,20.0,1096,0,2015
4,17,5,SFO,DAL,-2.0,11.0,1476,1,2015
4,22,3,LAS,SAN,-10.0,11.0,258,0,2015
4,3,5,MCO,PVD,6.0,8.0,1072,1,2015
4,30,4,BOS,LAX,-1.0,15.0,2611,0,2015
4,20,1,MEM,ORD,-6.0,13.0,491,0,2015
4,9,4,ILM,ATL,-2.0,11.0,377,0,2015
4,8,3,IAH,LAX,-5.0,18.0,1379,0,2015
4,22,3,PHX,BUR,-5.0,13.0,369,0,2015
4,11,6,DSM,MSP,-7.0,18.0,232,0,2015
4,6,1,OAK,KOA,-15.0,13.0,2378,0,2015
4,9,4,ATL,ECP,30.0,15.0,240,1,2015
4,20,1,SJC,HNL,-10.0,8.0,2417,0,2015
4,13,1,CLT,BOS,-1.0,24.0,728,1,2015
4,16,4,ATL,LFT,0.0,22.0,503,1,2015
4,5,7,IAH,BOS,66.0,18.0,1597,1,2015
4,27,1,SMF,DEN,-2.0,15.0,909,0,2015
4,9,4,BOS,ATL,15.0,16.0,946,0,2015
4,26,7,LAS,SFO,6.0,15.0,414,0,2015
4,23,4,CLT,MSP,-5.0,18.0,930,0,2015
4,10,5,SFO,RDM,-6.0,20.0,462,0,2015
4,6,1,FLL,JFK,-2.0,15.0,1069,0,2015
4,2,4,MSP,TPA,-1.0,31.0,1306,1,2015
4,6,1,MSP,ORD,-1.0,15.0,334,0,2015
4,1,3,ANC,SEA,3.0,13.0,1448,0,2015
4,5,7,MDW,MHT,-3.0,8.0,838,0,2015
4,2,4,DEN,LBB,1.0,35.0,456,1,2015
4,23,4,SFO,ONT,-2.0,13.0,363,0,2015
4,4,6,IAH,BOI,-4.0,26.0,1482,1,2015
4,4,6,AZO,ORD,-14.0,9.0,122,0,2015
4,13,1,DTW,TPA,-1.0,15.0,983,0,2015
4,26,7,RDU,ATL,2.0,15.0,356,0,2015
4,9,4,BTV,DTW,67.0,22.0,537,1,2015
4,28,2,MSN,ORD,9.0,9.0,108,0,2015
4,30,4,HNL,ITO,-10.0,11.0,216,0,2015
4,14,2,BNA,CLT,-4.0,11.0,328,0,2015
4,12,7,LAS,MDW,-9.0,21.0,1521,0,2015
4,9,4,BOS,JFK,-7.0,12.0,187,0,2015
4,18,6,DEN,PDX,21.0,9.0,991,0,2015
4,25,6,DEN,MIA,-7.0,17.0,1709,0,2015
4,8,3,PBI,ATL,0.0,13.0,545,0,2015
4,30,4,DFW,GJT,-5.0,10.0,773,0,2015
4,26,7,ONT,LAS,-5.0,5.0,197,0,2015
4,19,7,CWA,ORD,-6.0,8.0,212,0,2015
4,23,4,JFK,MIA,-1.0,27.0,1089,0,2015
4,3,5,ORD,ATL,3.0,18.0,606,0,2015
4,10,5,SLC,IDA,-6.0,12.0,188,0,2015
4,26,7,ORD,DAY,-4.0,12.0,240,0,2015
4,21,2,SFO,SAN,12.0,15.0,447,1,2015
4,9,4,FLL,CLT,-6.0,18.0,632,0,2015
4,26,7,BDL,TPA,-3.0,9.0,1111,0,2015
4,26,7,DFW,GRK,-6.0,17.0,134,0,2015
4,6,1,EWR,SJU,0.0,21.0,1608,0,2015
4,4,6,MCI,ATL,-2.0,14.0,692,0,2015
4,20,1,EUG,SFO,35.0,11.0,451,1,2015
4,19,7,TPA,CMH,-6.0,13.0,829,0,2015
4,10,5,STL,CLT,145.0,72.0,575,1,2015
4,1,3,DCA,LGA,-3.0,21.0,214,0,2015
4,8,3,ATL,PHL,-1.0,15.0,666,0,2015
4,1,3,MKE,RSW,-10.0,9.0,1183,0,2015
4,19,7,ORD,LGA,-5.0,15.0,733,0,2015
4,7,2,CLT,PHL,11.0,14.0,449,1,2015
4,15,3,JFK,JAX,-3.0,19.0,828,0,2015
4,26,7,IAH,MIA,12.0,16.0,964,0,2015
4,17,5,BWI,SDF,-5.0,13.0,495,0,2015
4,28,2,IAH,TUS,204.0,14.0,936,1,2015
4,27,1,SMF,SLC,-10.0,14.0,532,0,2015
4,14,2,MCO,HPN,-7.0,15.0,972,0,2015
4,25,6,CLE,PHL,-6.0,17.0,363,0,2015
4,25,6,MLI,ORD,-12.0,8.0,139,0,2015
4,27,1,SLC,EUG,-4.0,19.0,618,0,2015
4,24,5,DCA,CLE,-6.0,18.0,310,0,2015
4,8,3,DEN,ICT,2.0,13.0,420,0,2015
4,3,5,DTW,ORD,11.0,9.0,235,0,2015
4,20,1,LGA,ATL,220.0,14.0,762,1,2015
4,4,6,CVG,SLC,-3.0,7.0,1450,0,2015
4,19,7,TUL,STL,6.0,7.0,351,0,2015
4,21,2,ATL,CHS,7.0,24.0,259,0,2015
4,7,2,DFW,TPA,-3.0,11.0,929,0,2015
4,13,1,DAL,HOU,37.0,14.0,239,1,2015
4,14,2,ECP,ATL,-3.0,11.0,240,0,2015
4,27,1,DTW,SBN,-5.0,13.0,157,0,2015
4,18,6,MSY,BNA,9.0,10.0,471,0,2015
4,17,5,SFO,JFK,6.0,16.0,2586,0,2015
4,2,4,DEN,IAH,-1.0,23.0,862,0,2015
4,21,2,DEN,LGA,1.0,10.0,1620,0,2015
4,24,5,BDL,ATL,25.0,8.0,859,0,2015
4,21,2,LAX,ORD,32.0,11.0,1744,1,2015
4,25,6,GEG,SEA,-1.0,10.0,224,0,2015
4,14,2,LAX,ORD,-6.0,17.0,1744,0,2015
4,4,6,IND,LAS,1.0,10.0,1590,0,2015
4,10,5,ORD,DEN,27.0,13.0,888,1,2015
4,8,3,LAX,JFK,19.0,23.0,2475,1,2015
4,21,2,ISP,BWI,105.0,12.0,220,1,2015
4,9,4,LGA,DFW,-2.0,37.0,1389,0,2015
4,29,3,IAH,TPA,3.0,22.0,787,0,2015
4,29,3,DTW,PVD,4.0,20.0,615,0,2015
4,20,1,PHX,IAH,18.0,10.0,1009,0,2015
4,3,5,TPA,MEM,-4.0,7.0,655,0,2015
4,4,6,PHL,SFO,0.0,10.0,2521,0,2015
4,15,3,LGA,BOS,-1.0,32.0,184,0,2015
4,5,7,DEN,BOS,-2.0,14.0,1754,0,2015
4,13,1,DAL,ELP,51.0,10.0,562,1,2015
4,24,5,DFW,LAS,-4.0,123.0,1055,1,2015
4,19,7,EWR,JAX,-5.0,9.0,820,0,2015
4,26,7,LAS,PHX,-4.0,12.0,255,0,2015
4,10,5,DCA,DAL,-4.0,15.0,1184,0,2015
4,19,7,LAS,SFO,44.0,11.0,414,1,2015
4,27,1,CAE,ATL,-2.0,16.0,192,0,2015
4,14,2,HOU,GSP,26.0,12.0,845,1,2015
4,4,6,SFO,ONT,-7.0,18.0,363,0,2015
4,9,4,GSO,ORD,101.0,8.0,589,1,2015
4,10,5,GRK,DFW,-5.0,11.0,134,0,2015
4,14,2,CLT,IAH,-2.0,14.0,912,1,2015
4,3,5,JFK,SAT,45.0,13.0,1587,1,2015
4,2,4,ORD,PHL,-1.0,21.0,678,0,2015
4,28,2,ATL,ABY,-5.0,17.0,145,0,2015
4,29,3,MIA,LGA,-6.0,13.0,1096,0,2015
4,16,4,BOS,ORD,-5.0,16.0,867,0,2015
4,10,5,MSP,BDL,1.0,8.0,1050,0,2015
4,11,6,MIA,BOS,35.0,15.0,1258,1,2015
4,7,2,TPA,EWR,5.0,12.0,997,0,2015
4,12,7,DEN,STL,-3.0,19.0,770,0,2015
4,8,3,DEN,CLE,-4.0,14.0,1201,0,2015
4,3,5,LAX,SJC,6.0,8.0,308,1,2015
4,10,5,SEA,SJC,1.0,14.0,697,0,2015
4,26,7,FNT,BWI,-5.0,8.0,452,0,2015
4,19,7,SLC,SGU,-6.0,17.0,272,0,2015
4,3,5,PHL,MIA,5.0,19.0,1013,0,2015
4,16,4,BWI,ISP,50.0,6.0,220,1,2015
4,14,2,FAR,DEN,-10.0,9.0,627,0,2015
4,19,7,SJC,BUR,-5.0,7.0,296,0,2015
4,20,1,BDL,BWI,-1.0,14.0,283,0,2015
4,4,6,SLC,OMA,1.0,15.0,840,0,2015
4,3,5,DFW,LAX,-6.0,13.0,1235,0,2015
4,15,3,DAB,ATL,3.0,9.0,366,0,2015
4,10,5,SJT,DFW,11.0,11.0,229,0,2015
4,2,4,SDF,ATL,-5.0,11.0,321,0,2015
4,30,4,DAL,SNA,-1.0,9.0,1216,0,2015
4,1,3,DEN,PHX,2.0,13.0,602,0,2015
4,20,1,JAX,JFK,-3.0,22.0,828,1,2015
4,8,3,SAT,DFW,3.0,19.0,247,0,2015
4,11,6,ANC,ADQ,16.0,9.0,253,1,2015
4,5,7,DEN,SBA,-9.0,18.0,916,0,2015
4,1,3,ATL,ORD,3.0,15.0,606,0,2015
4,10,5,DEN,BIL,4.0,11.0,455,0,2015
4,17,5,LIT,ORD,-5.0,13.0,552,0,2015
4,3,5,BFL,DEN,-12.0,28.0,845,0,2015
4,28,2,ELP,IAH,-3.0,19.0,667,0,2015
4,1,3,MCO,BWI,2.0,9.0,787,0,2015
4,11,6,PHX,LAS,3.0,7.0,255,0,2015
4,21,2,PHX,MSP,6.0,15.0,1276,0,2015
4,5,7,BOI,SAN,-10.0,13.0,749,0,2015
4,13,1,ONT,OAK,6.0,10.0,362,0,2015
4,4,6,LAS,SLC,6.0,9.0,368,0,2015
4,9,4,HOU,STL,13.0,7.0,687,1,2015
4,23,4,DCA,CLT,116.0,46.0,331,1,2015
4,12,7,CVG,EWR,9.0,32.0,569,1,2015
4,17,5,DFW,GRR,-2.0,22.0,931,0,2015
4,15,3,RDU,SFO,-4.0,10.0,2400,0,2015
4,9,4,LIT,IAH,-8.0,10.0,374,0,2015
4,14,2,ORD,MSP,-8.0,15.0,334,0,2015
4,15,3,JAX,BOS,121.0,12.0,1010,1,2015
4,11,6,SAN,DEN,-5.0,13.0,853,0,2015
4,14,2,BET,ANC,-8.0,4.0,399,0,2015
4,10,5,BWI,FLL,22.0,11.0,925,1,2015
4,3,5,MSY,TPA,9.0,6.0,488,0,2015
4,4,6,DTW,LGA,-8.0,17.0,502,0,2015
4,8,3,LGA,CLT,-3.0,34.0,544,0,2015
4,15,3,MCI,MCO,-3.0,13.0,1072,0,2015
4,12,7,ATL,SDF,23.0,21.0,321,1,2015
4,6,1,SEA,OGG,-9.0,14.0,2640,0,2015
4,7,2,GSP,ATL,-4.0,9.0,153,0,2015
4,4,6,DFW,TLH,1.0,21.0,767,0,2015
4,13,1,LAX,IAD,-7.0,22.0,2288,0,2015
4,28,2,EWR,DSM,-10.0,22.0,1017,0,2015
4,6,1,DFW,SGF,18.0,16.0,364,1,2015
4,8,3,MCO,MSP,-5.0,13.0,1310,0,2015
4,5,7,RSW,ATL,-8.0,16.0,515,0,2015
4,27,1,DTW,BWI,0.0,18.0,409,0,2015
4,29,3,DFW,GRK,-3.0,20.0,134,0,2015
4,9,4,IAH,GPT,12.0,22.0,376,1,2015
