FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
10016,1,4,7,-7.0,83.0,1670,1,2015
10017,1,11,7,-1.0,9.0,248,0,2015
10018,1,17,6,-4.0,10.0,733,0,2015
10019,1,22,4,-1.0,37.0,158,1,2015
10020,1,1,4,4.0,17.0,328,0,2015
10021,1,11,7,-4.0,11.0,733,0,2015
10022,1,18,7,94.0,7.0,337,1,2015
10023,1,10,6,-9.0,17.0,416,1,2015
10024,1,15,4,-9.0,35.0,184,0,2015
10025,1,19,1,0.0,14.0,967,0,2015
10026,1,26,1,-13.0,11.0,666,0,2015
10027,1,8,4,0.0,22.0,2475,0,2015
10028,1,24,6,-10.0,31.0,1448,0,2015
10029,1,18,7,-7.0,10.0,446,0,2015
10030,1,15,4,4.0,24.0,954,1,2015
10031,1,30,5,-7.0,21.0,361,0,2015
10032,1,22,4,11.0,24.0,546,0,2015
10033,1,2,5,-2.0,11.0,1426,0,2015
10034,1,31,6,-2.0,29.0,2248,0,2015
10035,1,9,5,39.0,33.0,539,1,2015
10036,1,21,3,-3.0,17.0,373,0,2015
10037,1,8,4,7.0,23.0,621,0,2015
10038,1,27,2,-7.0,13.0,353,0,2015
10039,1,1,4,-3.0,10.0,177,0,2015
10040,1,15,4,28.0,13.0,397,1,2015
10041,1,22,4,9.0,17.0,2565,1,2015
10042,1,23,5,3.0,17.0,399,0,2015
10043,1,30,5,-5.0,29.0,2521,0,2015
10044,1,22,4,7.0,13.0,1506,0,2015
10045,1,22,4,-1.0,12.0,874,0,2015
10046,1,22,4,33.0,17.0,349,1,2015
10047,1,4,7,46.0,18.0,743,1,2015
10048,1,17,6,-4.0,30.0,1727,0,2015
10049,1,21,3,-4.0,66.0,508,1,2015
10050,1,30,5,20.0,17.0,697,1,2015
10051,1,8,4,10.0,13.0,356,0,2015
10052,1,4,7,0.0,31.0,989,0,2015
10053,1,18,7,0.0,31.0,697,1,2015
10054,1,28,3,-7.0,16.0,516,0,2015
10055,1,7,3,-5.0,8.0,1139,0,2015
10056,1,14,3,-8.0,13.0,888,0,2015
10057,1,16,5,15.0,14.0,489,1,2015
10058,1,21,3,2.0,14.0,802,0,2015
10059,1,28,3,-10.0,11.0,158,0,2015
10060,1,21,3,-2.0,9.0,414,0,2015
10061,1,18,7,-10.0,19.0,484,0,2015
10062,1,16,5,-5.0,9.0,216,0,2015
10063,1,5,1,-4.0,15.0,605,0,2015
10064,1,4,7,-4.0,11.0,1237,0,2015
10065,1,26,1,-3.0,11.0,787,0,2015
10066,1,18,7,72.0,14.0,889,1,2015
10067,1,21,3,-7.0,14.0,599,0,2015
10068,1,24,6,-2.0,28.0,435,0,2015
10069,1,27,2,-8.0,16.0,351,0,2015
10070,1,13,2,-8.0,16.0,1205,0,2015
10071,1,13,2,9.0,14.0,1524,0,2015
10072,1,21,3,152.0,12.0,287,1,2015
10073,1,15,4,20.0,20.0,622,1,2015
10074,1,30,5,-4.0,19.0,481,0,2015
10075,1,11,7,76.0,7.0,967,1,2015
10076,1,15,4,-5.0,13.0,226,0,2015
10077,1,3,6,1.0,15.0,406,0,2015
10078,1,8,4,-5.0,10.0,590,0,2015
10079,1,17,6,-3.0,10.0,251,0,2015
10080,1,2,5,86.0,12.0,102,1,2015
10081,1,13,2,-4.0,11.0,666,0,2015
10082,1,25,7,-8.0,10.0,1979,0,2015
10083,1,25,7,-2.0,16.0,201,0,2015
10084,1,6,2,-1.0,14.0,696,0,2015
10085,1,23,5,-2.0,13.0,1340,0,2015
10086,1,29,4,2.0,22.0,772,0,2015
10087,1,14,3,2.0,9.0,447,0,2015
10088,1,27,2,-2.0,20.0,493,0,2015
10089,1,13,2,38.0,23.0,622,1,2015
10090,1,19,1,-7.0,12.0,237,0,2015
10091,1,16,5,-3.0,11.0,569,0,2015
10092,1,13,2,13.0,25.0,674,0,2015
10093,1,5,1,7.0,10.0,1476,0,2015
10094,1,11,7,-5.0,20.0,746,0,2015
10095,1,24,6,-11.0,22.0,751,0,2015
10096,1,8,4,-9.0,12.0,447,0,2015
10097,1,5,1,14.0,8.0,121,1,2015
10098,1,1,4,118.0,23.0,804,1,2015
10099,1,23,5,14.0,15.0,373,1,2015
10100,1,6,2,88.0,13.0,190,1,2015
10101,1,23,5,30.0,20.0,545,1,2015
10102,1,4,7,9.0,15.0,1754,0,2015
10103,1,6,2,1.0,12.0,781,0,2015
10104,1,23,5,1.0,11.0,948,0,2015
10105,1,26,1,-11.0,13.0,834,0,2015
10106,1,12,1,1.0,19.0,328,0,2015
10107,1,14,3,56.0,18.0,803,1,2015
10108,1,29,4,-3.0,17.0,356,0,2015
10109,1,11,7,-4.0,18.0,468,0,2015
10110,1,31,6,-1.0,11.0,404,0,2015
10111,1,24,6,0.0,9.0,479,0,2015
10112,1,19,1,42.0,18.0,515,1,2015
10113,1,15,4,-3.0,26.0,895,1,2015
10114,1,23,5,-10.0,34.0,647,1,2015
10115,1,16,5,8.0,11.0,842,0,2015
10116,1,8,4,-7.0,12.0,447,1,2015
10117,1,3,6,43.0,42.0,2475,1,2015
10118,1,10,6,55.0,8.0,227,1,2015
10119,1,19,1,-6.0,8.0,837,0,2015
10120,1,16,5,46.0,15.0,1381,1,2015
10121,1,1,4,0.0,9.0,854,0,2015
10122,1,3,6,86.0,30.0,964,1,2015
10123,1,15,4,-4.0,16.0,930,0,2015
10124,1,12,1,8.0,11.0,1121,0,2015
10125,1,22,4,-1.0,15.0,933,0,2015
10126,1,10,6,-4.0,12.0,666,0,2015
10127,1,14,3,0.0,71.0,773,1,2015
10128,1,15,4,-6.0,18.0,2676,0,2015
10129,1,29,4,-3.0,16.0,2342,0,2015
10130,1,14,3,-10.0,8.0,354,0,2015
10131,1,16,5,-2.0,19.0,134,0,2015
10132,1,24,6,17.0,9.0,1072,1,2015
10133,1,25,7,-8.0,9.0,668,0,2015
10134,1,15,4,-3.0,11.0,533,0,2015
10135,1,3,6,10.0,15.0,1182,1,2015
10136,1,16,5,-10.0,16.0,2248,0,2015
10137,1,6,2,61.0,20.0,398,1,2015
10138,1,30,5,-5.0,11.0,1250,0,2015
10139,1,17,6,-3.0,13.0,763,0,2015
10140,1,30,5,38.0,33.0,1010,1,2015
10141,1,25,7,-6.0,9.0,468,0,2015
10142,1,8,4,6.0,13.0,331,1,2015
10143,1,4,7,129.0,10.0,834,1,2015
10144,1,10,6,32.0,34.0,414,1,2015
10145,1,20,2,1.0,13.0,1440,0,2015
10146,1,24,6,-2.0,9.0,502,0,2015
10147,1,6,2,-11.0,14.0,628,0,2015
10148,1,19,1,-2.0,19.0,978,0,2015
10149,1,14,3,16.0,17.0,397,1,2015
10150,1,28,3,-2.0,12.0,813,0,2015
10151,1,7,3,1.0,19.0,693,0,2015
10152,1,5,1,28.0,39.0,1069,1,2015
10153,1,16,5,5.0,15.0,1476,0,2015
10154,1,27,2,-5.0,13.0,604,0,2015
10155,1,27,2,-6.0,9.0,587,0,2015
10156,1,9,5,-8.0,14.0,641,0,2015
10157,1,9,5,-1.0,17.0,391,0,2015
10158,1,30,5,-4.0,8.0,853,0,2015
10159,1,14,3,17.0,15.0,694,0,2015
10160,1,2,5,-1.0,14.0,550,0,2015
10161,1,21,3,-3.0,11.0,829,0,2015
10162,1,5,1,39.0,8.0,302,1,2015
10163,1,20,2,-3.0,9.0,936,0,2015
10164,1,18,7,-4.0,14.0,581,0,2015
10165,1,3,6,43.0,12.0,679,1,2015
10166,1,14,3,-8.0,12.0,678,0,2015
10167,1,4,7,13.0,13.0,1599,0,2015
10168,1,7,3,-8.0,17.0,1032,1,2015
10169,1,17,6,-3.0,13.0,925,0,2015
10170,1,31,6,-1.0,12.0,153,0,2015
10171,1,4,7,28.0,21.0,1882,1,2015
10172,1,6,2,127.0,13.0,184,1,2015
10173,1,31,6,-5.0,10.0,850,0,2015
10174,1,14,3,-1.0,10.0,888,0,2015
10175,1,29,4,-6.0,16.0,383,0,2015
10176,1,3,6,62.0,9.0,129,1,2015
10177,1,9,5,16.0,10.0,197,0,2015
10178,1,12,1,25.0,28.0,1199,1,2015
10179,1,1,4,132.0,11.0,802,1,2015
10180,1,20,2,-6.0,42.0,912,1,2015
10181,1,25,7,5.0,11.0,468,0,2015
10182,1,9,5,1.0,10.0,223,0,2015
10183,1,7,3,5.0,18.0,184,0,2015
10184,1,25,7,-4.0,18.0,1916,0,2015
10185,1,25,7,0.0,25.0,591,0,2015
10186,1,29,4,2.0,6.0,543,0,2015
10187,1,17,6,12.0,15.0,488,0,2015
10188,1,25,7,-5.0,11.0,969,0,2015
10189,1,31,6,-5.0,10.0,331,0,2015
10190,1,13,2,-3.0,6.0,345,0,2015
10191,1,20,2,-6.0,10.0,351,0,2015
10192,1,19,1,1.0,15.0,1235,0,2015
10193,1,30,5,168.0,15.0,261,1,2015
10194,1,8,4,0.0,14.0,1158,0,2015
10195,1,1,4,20.0,10.0,1162,0,2015
10196,1,18,7,-7.0,11.0,969,0,2015
10197,1,9,5,159.0,52.0,488,1,2015
10198,1,10,6,-2.0,10.0,1067,0,2015
10199,1,29,4,-2.0,18.0,607,0,2015
10200,1,11,7,-1.0,12.0,331,0,2015
10201,1,18,7,-3.0,8.0,1609,0,2015
10202,1,2,5,13.0,35.0,1797,1,2015
10203,1,7,3,-2.0,13.0,1066,0,2015
10204,1,19,1,-8.0,12.0,1061,0,2015
10205,1,11,7,-5.0,20.0,1532,0,2015
10206,1,4,7,41.0,16.0,370,1,2015
10207,1,2,5,19.0,15.0,528,0,2015
10208,1,2,5,15.0,10.0,337,0,2015
10209,1,5,1,-8.0,15.0,109,0,2015
10210,1,4,7,46.0,16.0,1186,1,2015
10211,1,26,1,2.0,10.0,327,0,2015
10212,1,29,4,4.0,16.0,399,0,2015
10213,1,1,4,2.0,21.0,1488,0,2015
10214,1,12,1,3.0,15.0,965,0,2015
10215,1,13,2,7.0,14.0,1781,1,2015
10216,1,27,2,-3.0,14.0,954,0,2015
10217,1,30,5,-2.0,24.0,2569,0,2015
10218,1,29,4,-5.0,17.0,574,0,2015
10219,1,29,4,4.0,29.0,1037,1,2015
10220,1,4,7,-2.0,12.0,802,0,2015
10221,1,10,6,2.0,14.0,2398,0,2015
10222,1,26,1,9.0,17.0,341,1,2015
10223,1,20,2,-12.0,20.0,102,0,2015
10224,1,12,1,-4.0,14.0,605,0,2015
10225,1,4,7,48.0,14.0,853,1,2015
10226,1,29,4,-9.0,15.0,985,0,2015
10227,1,17,6,0.0,31.0,737,0,2015
10228,1,21,3,-2.0,16.0,882,0,2015
10229,1,30,5,-3.0,14.0,541,0,2015
10230,1,5,1,16.0,19.0,604,1,2015
10231,1,20,2,7.0,15.0,511,1,2015
10232,1,3,6,89.0,32.0,1065,1,2015
10233,1,15,4,-1.0,10.0,649,0,2015
10234,1,30,5,-7.0,18.0,338,0,2015
10235,1,2,5,13.0,13.0,1242,0,2015
10236,1,30,5,-10.0,11.0,689,0,2015
10237,1,28,3,-6.0,11.0,616,0,2015
10238,1,25,7,22.0,13.0,731,0,2015
10239,1,11,7,-5.0,8.0,825,0,2015
10240,1,6,2,0.0,11.0,759,0,2015
10241,1,23,5,-2.0,15.0,316,0,2015
10242,1,25,7,-6.0,10.0,216,0,2015
10243,1,22,4,-4.0,9.0,402,0,2015
10244,1,1,4,0.0,14.0,2586,0,2015
10245,1,8,4,-7.0,11.0,372,0,2015
10246,1,19,1,11.0,12.0,989,0,2015
10247,1,15,4,-4.0,10.0,417,0,2015
10248,1,14,3,-7.0,11.0,631,0,2015
10249,1,26,1,-2.0,16.0,765,0,2015
10250,1,4,7,54.0,13.0,802,1,2015
10251,1,26,1,-5.0,13.0,365,0,2015
10252,1,26,1,13.0,35.0,1036,0,2015
10253,1,4,7,252.0,35.0,177,1,2015
10254,1,25,7,10.0,10.0,190,0,2015
10255,1,31,6,-3.0,19.0,421,0,2015
10256,1,6,2,1.0,53.0,980,1,2015
10257,1,12,1,1.0,15.0,447,0,2015
10258,1,9,5,-2.0,13.0,986,0,2015
10259,1,1,4,-8.0,12.0,697,0,2015
10260,1,16,5,-6.0,15.0,130,0,2015
10261,1,3,6,-2.0,12.0,2586,0,2015
10262,1,25,7,13.0,12.0,967,0,2015
10263,1,2,5,11.0,15.0,814,0,2015
10264,1,6,2,148.0,17.0,1440,1,2015
10265,1,16,5,-6.0,16.0,119,0,2015
10266,1,13,2,-4.0,11.0,1182,0,2015
10267,1,5,1,15.0,16.0,1773,0,2015
10268,1,21,3,28.0,22.0,1558,1,2015
10269,1,12,1,26.0,5.0,351,1,2015
10270,1,14,3,-5.0,24.0,419,0,2015
10271,1,2,5,71.0,11.0,1576,1,2015
10272,1,5,1,-5.0,11.0,2086,1,2015
10273,1,10,6,-9.0,9.0,491,1,2015
10274,1,6,2,70.0,9.0,957,1,2015
10275,1,8,4,-1.0,13.0,644,0,2015
10276,1,15,4,87.0,9.0,1506,1,2015
10277,1,11,7,1.0,23.0,2454,0,2015
10278,1,10,6,-6.0,19.0,838,0,2015
10279,1,16,5,0.0,14.0,1246,0,2015
10280,1,14,3,-1.0,17.0,647,0,2015
10281,1,12,1,-1.0,20.0,992,0,2015
10282,1,17,6,-8.0,25.0,77,0,2015
10283,1,2,5,-6.0,17.0,438,0,2015
10284,1,31,6,-2.0,17.0,442,0,2015
10285,1,5,1,59.0,16.0,416,1,2015
10286,1,15,4,-10.0,16.0,384,0,2015
10287,1,8,4,1.0,30.0,762,1,2015
10288,1,26,1,-2.0,14.0,1520,0,2015
10289,1,1,4,1.0,17.0,1084,0,2015
10290,1,30,5,0.0,18.0,347,0,2015
10291,1,28,3,-8.0,13.0,1089,0,2015
10292,1,13,2,-2.0,21.0,980,0,2015
10293,1,3,6,34.0,22.0,304,1,2015
10294,1,16,5,64.0,16.0,204,1,2015
10295,1,25,7,-5.0,10.0,550,0,2015
10296,1,19,1,-5.0,24.0,184,0,2015
10297,1,14,3,-4.0,11.0,603,0,2015
10298,1,30,5,18.0,10.0,315,0,2015
10299,1,9,5,41.0,10.0,449,1,2015
10300,1,7,3,-7.0,22.0,255,0,2015
10301,1,28,3,-15.0,14.0,531,0,2015
10302,1,10,6,9.0,10.0,934,1,2015
10303,1,9,5,-4.0,12.0,631,0,2015
10304,1,23,5,-6.0,27.0,740,0,2015
10305,1,8,4,-7.0,18.0,326,0,2015
10306,1,4,7,23.0,26.0,1721,1,2015
10307,1,20,2,-6.0,15.0,451,0,2015
10308,1,27,2,-7.0,12.0,991,0,2015
10309,1,20,2,-1.0,6.0,621,0,2015
10310,1,15,4,-1.0,16.0,669,0,2015
10311,1,2,5,-1.0,14.0,282,0,2015
10312,1,9,5,43.0,38.0,84,1,2015
10313,1,5,1,-1.0,13.0,948,0,2015
10314,1,26,1,-8.0,8.0,969,0,2015
10315,1,21,3,-10.0,23.0,899,0,2015
10316,1,18,7,8.0,29.0,599,0,2015
10317,1,31,6,-6.0,10.0,1243,0,2015
10318,1,21,3,15.0,18.0,711,0,2015
10319,1,11,7,-2.0,14.0,1145,0,2015
10320,1,13,2,-5.0,18.0,1814,0,2015
10321,1,19,1,2.0,20.0,853,0,2015
10322,1,12,1,124.0,16.0,821,1,2015
10323,1,6,2,16.0,10.0,1947,1,2015
10324,1,16,5,-2.0,37.0,451,1,2015
10325,1,4,7,-3.0,11.0,150,0,2015
10326,1,31,6,-1.0,21.0,2614,0,2015
10327,1,19,1,-4.0,21.0,1389,0,2015
10328,1,13,2,-1.0,10.0,1521,0,2015
10329,1,15,4,-5.0,15.0,331,0,2015
10330,1,7,3,0.0,12.0,1599,0,2015
10331,1,23,5,-7.0,12.0,1236,1,2015
10332,1,30,5,-4.0,11.0,770,0,2015
10333,1,8,4,-2.0,14.0,125,0,2015
10334,1,8,4,-9.0,7.0,2845,0,2015
10335,1,10,6,9.0,13.0,334,0,2015
10336,1,24,6,1.0,11.0,861,0,2015
10337,1,24,6,-5.0,22.0,989,0,2015
10338,1,19,1,-7.0,17.0,874,0,2015
10339,1,26,1,-9.0,10.0,590,0,2015
10340,1,21,3,-2.0,6.0,460,0,2015
10341,1,19,1,3.0,19.0,908,0,2015
10342,1,3,6,20.0,20.0,946,1,2015
10343,1,25,7,-4.0,22.0,2402,0,2015
10344,1,29,4,-7.0,12.0,419,0,2015
10345,1,16,5,61.0,18.0,679,1,2015
10346,1,22,4,-5.0,8.0,1048,0,2015
10347,1,3,6,183.0,44.0,862,1,2015
10348,1,8,4,3.0,13.0,482,0,2015
10349,1,25,7,-2.0,15.0,1171,0,2015
10350,1,22,4,-1.0,11.0,636,0,2015
10351,1,26,1,22.0,15.0,1012,1,2015
10352,1,2,5,12.0,12.0,1162,0,2015
10353,1,26,1,-15.0,15.0,628,0,2015
10354,1,27,2,1.0,12.0,373,0,2015
10355,1,3,6,10.0,13.0,158,1,2015
10356,1,30,5,-8.0,9.0,899,0,2015
10357,1,14,3,0.0,34.0,907,0,2015
10358,1,15,4,-4.0,35.0,1027,1,2015
10359,1,20,2,-8.0,16.0,954,0,2015
10360,1,5,1,-4.0,18.0,746,0,2015
10361,1,15,4,7.0,11.0,368,0,2015
10362,1,13,2,-3.0,16.0,229,0,2015
10363,1,14,3,-3.0,7.0,342,0,2015
10364,1,12,1,1.0,7.0,345,0,2015
10365,1,17,6,-4.0,10.0,2475,0,2015
10366,1,4,7,0.0,26.0,386,0,2015
10367,1,17,6,-3.0,13.0,1211,0,2015
10368,1,12,1,-8.0,8.0,160,0,2015
10369,1,2,5,-6.0,12.0,814,0,2015
10370,1,4,7,17.0,25.0,936,1,2015
10371,1,29,4,-3.0,52.0,2521,1,2015
10372,1,21,3,-2.0,17.0,265,0,2015
10373,1,10,6,-3.0,24.0,212,0,2015
10374,1,16,5,22.0,11.0,602,1,2015
10375,1,2,5,-6.0,10.0,419,0,2015
10376,1,15,4,-3.0,33.0,584,0,2015
10377,1,13,2,-3.0,15.0,929,0,2015
10378,1,1,4,1.0,11.0,2615,0,2015
10379,1,20,2,-5.0,11.0,591,0,2015
10380,1,9,5,-6.0,13.0,352,0,2015
10381,1,19,1,-3.0,15.0,591,0,2015
10382,1,29,4,24.0,15.0,751,1,2015
10383,1,21,3,-5.0,17.0,1039,0,2015
10384,1,5,1,25.0,11.0,406,1,2015
10385,1,18,7,2.0,24.0,1035,1,2015
10386,1,7,3,-4.0,20.0,2715,0,2015
10387,1,24,6,29.0,14.0,462,1,2015
10388,1,23,5,3.0,14.0,606,0,2015
10389,1,3,6,-7.0,18.0,1547,0,2015
10390,1,31,6,-2.0,18.0,192,0,2015
10391,1,4,7,-1.0,11.0,489,0,2015
10392,1,27,2,32.0,18.0,402,1,2015
10393,1,24,6,10.0,16.0,214,0,2015
10394,1,24,6,-8.0,6.0,677,0,2015
10395,1,16,5,15.0,19.0,776,0,2015
10396,1,19,1,124.0,14.0,854,1,2015
10397,1,15,4,15.0,26.0,270,1,2015
10398,1,17,6,-3.0,9.0,822,0,2015
10399,1,17,6,61.0,8.0,1037,1,2015
10400,1,27,2,-4.0,9.0,356,0,2015
10401,1,20,2,11.0,20.0,399,0,2015
10402,1,1,4,-4.0,10.0,612,0,2015
10403,1,19,1,9.0,20.0,280,0,2015
10404,1,14,3,4.0,9.0,1558,0,2015
10405,1,5,1,28.0,14.0,802,1,2015
10406,1,17,6,-3.0,11.0,1209,0,2015
10407,1,4,7,16.0,39.0,1199,1,2015
10408,1,23,5,-5.0,8.0,1111,0,2015
10409,1,5,1,51.0,6.0,328,1,2015
10410,1,28,3,-2.0,16.0,984,0,2015
10411,1,11,7,38.0,8.0,1735,1,2015
10412,1,14,3,-9.0,10.0,427,0,2015
10413,1,13,2,-1.0,7.0,372,0,2015
10414,1,21,3,3.0,16.0,2454,0,2015
10415,1,13,2,28.0,44.0,749,1,2015
10416,1,26,1,-4.0,16.0,304,0,2015
10417,1,25,7,-5.0,12.0,926,0,2015
10418,1,24,6,2.0,10.0,2640,0,2015
10419,1,2,5,13.0,12.0,421,0,2015
10420,1,15,4,-4.0,21.0,552,0,2015
10421,1,25,7,-8.0,17.0,867,0,2015
10422,1,2,5,-3.0,14.0,2072,0,2015
10423,1,8,4,-4.0,8.0,86,0,2015
10424,1,13,2,38.0,9.0,846,1,2015
10425,1,22,4,42.0,10.0,241,1,2015
10426,1,23,5,-14.0,15.0,391,0,2015
10427,1,11,7,68.0,10.0,872,1,2015
10428,1,22,4,-2.0,17.0,137,1,2015
10429,1,12,1,5.0,21.0,2556,0,2015
10430,1,12,1,11.0,15.0,1055,1,2015
10431,1,30,5,-3.0,31.0,1010,0,2015
10432,1,27,2,3.0,7.0,1037,0,2015
10433,1,18,7,7.0,8.0,386,1,2015
10434,1,7,3,-1.0,13.0,125,1,2015
10435,1,17,6,-10.0,9.0,427,0,2015
10436,1,30,5,-6.0,31.0,728,0,2015
10437,1,28,3,-8.0,8.0,1678,0,2015
10438,1,29,4,-4.0,8.0,372,0,2015
10439,1,8,4,-2.0,7.0,546,0,2015
10440,1,4,7,27.0,14.0,794,1,2015
10441,1,5,1,-3.0,11.0,2342,0,2015
10442,1,4,7,-6.0,14.0,600,0,2015
10443,1,16,5,-10.0,9.0,110,0,2015
10444,1,21,3,16.0,10.0,429,1,2015
10445,1,1,4,-4.0,11.0,299,0,2015
10446,1,19,1,15.0,14.0,646,1,2015
10447,1,17,6,158.0,35.0,901,1,2015
10448,1,21,3,1.0,27.0,735,1,2015
10449,1,27,2,-8.0,14.0,361,0,2015
10450,1,24,6,-3.0,7.0,337,0,2015
10451,1,26,1,79.0,38.0,147,1,2015
10452,1,5,1,-4.0,18.0,109,0,2015
10453,1,13,2,-11.0,14.0,558,0,2015
10454,1,4,7,-1.0,12.0,762,0,2015
10455,1,20,2,0.0,13.0,1258,0,2015
10456,1,29,4,-2.0,60.0,2475,0,2015
10457,1,8,4,-5.0,19.0,631,0,2015
10458,1,7,3,11.0,27.0,1746,0,2015
10459,1,26,1,-7.0,7.0,1147,0,2015
10460,1,17,6,-6.0,36.0,2454,0,2015
10461,1,12,1,119.0,20.0,407,1,2015
10462,1,19,1,-4.0,17.0,944,0,2015
10463,1,30,5,-3.0,14.0,590,0,2015
10464,1,31,6,42.0,10.0,650,1,2015
10465,1,21,3,-8.0,12.0,451,0,2015
10466,1,11,7,-5.0,16.0,957,0,2015
10467,1,12,1,-3.0,23.0,416,0,2015
10468,1,25,7,18.0,38.0,222,1,2015
10469,1,21,3,-4.0,12.0,280,0,2015
10470,1,28,3,-6.0,8.0,677,0,2015
10471,1,3,6,-3.0,8.0,1390,0,2015
10472,1,28,3,1.0,20.0,1524,0,2015
10473,1,26,1,0.0,8.0,541,0,2015
10474,1,9,5,9.0,17.0,447,0,2015
10475,1,14,3,5.0,11.0,1303,0,2015
10476,1,26,1,10.0,19.0,717,0,2015
10477,1,20,2,-9.0,18.0,399,0,2015
10478,1,9,5,-8.0,15.0,692,0,2015
10479,1,2,5,-4.0,21.0,973,0,2015
10480,1,14,3,-2.0,15.0,2565,0,2015
10481,1,2,5,-10.0,8.0,253,0,2015
10482,1,28,3,-7.0,10.0,453,0,2015
10483,1,2,5,-6.0,16.0,1182,0,2015
10484,1,9,5,-5.0,10.0,337,0,2015
10485,1,23,5,9.0,9.0,629,0,2015
10486,1,4,7,5.0,7.0,682,0,2015
10487,1,25,7,38.0,10.0,327,1,2015
10488,1,18,7,-11.0,10.0,455,0,2015
10489,1,3,6,-5.0,12.0,983,0,2015
10490,1,10,6,5.0,10.0,404,0,2015
10491,1,28,3,-7.0,19.0,2677,1,2015
10492,1,23,5,-7.0,13.0,358,0,2015
10493,1,14,3,0.0,12.0,303,0,2015
10494,1,25,7,23.0,21.0,1744,0,2015
10495,1,11,7,9.0,16.0,368,0,2015
10496,1,25,7,1.0,14.0,1670,0,2015
10497,1,4,7,90.0,27.0,1426,1,2015
10498,1,3,6,55.0,12.0,305,1,2015
10499,1,31,6,4.0,11.0,853,0,2015
10500,1,28,3,-6.0,11.0,406,0,2015
10501,1,7,3,-2.0,10.0,1124,0,2015
10502,1,6,2,4.0,11.0,1183,0,2015
10503,1,12,1,26.0,16.0,1846,1,2015
10504,1,14,3,54.0,22.0,639,1,2015
10505,1,26,1,-10.0,13.0,1050,0,2015
10506,1,11,7,97.0,15.0,1368,1,2015
10507,1,28,3,-14.0,12.0,363,0,2015
10508,1,18,7,0.0,8.0,1744,0,2015
10509,1,3,6,4.0,10.0,409,0,2015
10510,1,31,6,-4.0,11.0,693,0,2015
10511,1,23,5,-2.0,7.0,248,0,2015
10512,1,18,7,-8.0,11.0,408,0,2015
10513,1,7,3,-3.0,14.0,822,0,2015
10514,1,12,1,-4.0,18.0,156,0,2015
10515,1,6,2,1.0,22.0,1197,0,2015
10516,1,14,3,-4.0,6.0,1243,0,2015
10517,1,25,7,0.0,13.0,1119,0,2015
10518,1,10,6,0.0,10.0,1111,0,2015
10519,1,22,4,-6.0,16.0,310,0,2015
10520,1,3,6,-2.0,8.0,1448,0,2015
10521,1,23,5,-5.0,13.0,1053,0,2015
10522,1,3,6,4.0,13.0,1164,0,2015
10523,1,12,1,-8.0,8.0,436,1,2015
10524,1,14,3,-3.0,31.0,781,0,2015
10525,1,10,6,-2.0,11.0,577,0,2015
10526,1,25,7,-4.0,46.0,287,1,2015
10527,1,11,7,16.0,13.0,462,0,2015
10528,1,28,3,1.0,14.0,954,0,2015
10529,1,29,4,-3.0,16.0,271,0,2015
10530,1,24,6,-5.0,16.0,852,0,2015
10531,1,6,2,-4.0,10.0,371,0,2015
10532,1,20,2,-8.0,11.0,1576,0,2015
10533,1,24,6,-2.0,16.0,406,0,2015
10534,1,16,5,-5.0,12.0,678,0,2015
10535,1,13,2,37.0,14.0,1947,1,2015
10536,1,7,3,-5.0,22.0,280,0,2015
10537,1,29,4,-5.0,13.0,2417,1,2015
10538,1,27,2,-4.0,16.0,1660,0,2015
10539,1,7,3,-6.0,12.0,417,0,2015
10540,1,1,4,-2.0,25.0,255,0,2015
10541,1,14,3,-2.0,17.0,814,0,2015
10542,1,12,1,60.0,19.0,268,1,2015
10543,1,26,1,-4.0,9.0,484,0,2015
10544,1,5,1,-3.0,25.0,2402,1,2015
10545,1,27,2,-1.0,11.0,448,0,2015
10546,1,19,1,-5.0,13.0,946,0,2015
10547,1,14,3,-10.0,14.0,369,0,2015
10548,1,12,1,-6.0,14.0,631,0,2015
10549,1,31,6,-4.0,12.0,669,0,2015
10550,1,8,4,6.0,28.0,402,0,2015
10551,1,8,4,0.0,11.0,177,0,2015
10552,1,25,7,-9.0,12.0,1092,0,2015
10553,1,19,1,-2.0,28.0,645,0,2015
10554,1,2,5,3.0,17.0,862,0,2015
10555,1,9,5,-4.0,13.0,862,0,2015
10556,1,21,3,-1.0,24.0,775,1,2015
10557,1,29,4,3.0,24.0,67,0,2015
10558,1,6,2,13.0,24.0,569,1,2015
10559,1,13,2,0.0,15.0,1085,0,2015
10560,1,3,6,-1.0,12.0,1192,0,2015
10561,1,4,7,-2.0,15.0,644,0,2015
10562,1,25,7,3.0,12.0,399,0,2015
10563,1,28,3,34.0,11.0,447,0,2015
10564,1,28,3,-1.0,17.0,1431,0,2015
10565,1,13,2,64.0,13.0,362,1,2015
10566,1,30,5,17.0,21.0,399,1,2015
10567,1,8,4,-7.0,16.0,1020,0,2015
10568,1,6,2,74.0,14.0,604,1,2015
10569,1,26,1,-3.0,11.0,1171,0,2015
10570,1,18,7,-35.0,12.0,1192,0,2015
10571,1,16,5,-12.0,33.0,2475,0,2015
10572,1,27,2,-4.0,10.0,808,0,2015
10573,1,7,3,3.0,15.0,1590,0,2015
10574,1,14,3,-3.0,8.0,994,0,2015
10575,1,25,7,-4.0,17.0,305,0,2015
